machine_id,laundromat_id,laundromat_name,machine_type,machine_size,current_status,status_last_changed,notes
QUEENS_0234_W07,QUEENS_0234,Neighbors Laundry,Washer,XLarge,In Use,,
QUEENS_0234_W08,QUEENS_0234,Neighbors Laundry,Washer,Small,Available,,
QUEENS_0234_W09,QUEENS_0234,Neighbors Laundry,Washer,Medium,Out of Order,,
QUEENS_0234_W10,QUEENS_0234,Neighbors Laundry,Washer,Large,Available,,
QUEENS_0234_D01,QUEENS_0234,Neighbors Laundry,Dryer,Medium,Available,,
QUEENS_0234_D02,QUEENS_0234,Neighbors Laundry,Dryer,Large,Available,,
QUEENS_0234_D03,QUEENS_0234,Neighbors Laundry,Dryer,Large,In Use,,
QUEENS_0234_D04,QUEENS_0234,Neighbors Laundry,Dryer,Medium,Available,,
QUEENS_0234_D05,QUEENS_0234,Neighbors Laundry,Dryer,Medium,Available,,
QUEENS_0234_D06,QUEENS_0234,Neighbors Laundry,Dryer,Medium,Available,,
QUEENS_0234_D07,QUEENS_0234,Neighbors Laundry,Dryer,Medium,Available,,
QUEENS_0234_D08,QUEENS_0234,Neighbors Laundry,Dryer,Small,Available,,
QUEENS_0234_D09,QUEENS_0234,Neighbors Laundry,Dryer,Medium,Available,,
QUEENS_0234_D10,QUEENS_0234,Neighbors Laundry,Dryer,Small,Available,,
QUEENS_0815_W01,QUEENS_0815,Model Dry Cleaners,Washer,Small,Available,,
QUEENS_0815_W02,QUEENS_0815,Model Dry Cleaners,Washer,Medium,Available,,
QUEENS_0815_W03,QUEENS_0815,Model Dry Cleaners,Washer,Medium,Available,,
QUEENS_0815_W04,QUEENS_0815,Model Dry Cleaners,Washer,XLarge,Out of Order,,
QUEENS_0815_W05,QUEENS_0815,Model Dry Cleaners,Washer,XLarge,Available,,
QUEENS_0815_W06,QUEENS_0815,Model Dry Cleaners,Washer,XLarge,In Use,,
QUEENS_0815_W07,QUEENS_0815,Model Dry Cleaners,Washer,Large,Available,,
QUEENS_0815_W08,QUEENS_0815,Model Dry Cleaners,Washer,XLarge,Available,,
QUEENS_0815_W09,QUEENS_0815,Model Dry Cleaners,Washer,Medium,In Use,,
QUEENS_0815_W10,QUEENS_0815,Model Dry Cleaners,Washer,Small,In Use,,
QUEENS_0815_D01,QUEENS_0815,Model Dry Cleaners,Dryer,XLarge,Available,,
QUEENS_0815_D02,QUEENS_0815,Model Dry Cleaners,Dryer,XLarge,Available,,
QUEENS_0815_D03,QUEENS_0815,Model Dry Cleaners,Dryer,Large,Available,,
QUEENS_0815_D04,QUEENS_0815,Model Dry Cleaners,Dryer,Medium,In Use,,
QUEENS_0815_D05,QUEENS_0815,Model Dry Cleaners,Dryer,Medium,In Use,,
QUEENS_0815_D06,QUEENS_0815,Model Dry Cleaners,Dryer,Medium,Available,,
QUEENS_0815_D07,QUEENS_0815,Model Dry Cleaners,Dryer,Small,Available,,
QUEENS_0815_D08,QUEENS_0815,Model Dry Cleaners,Dryer,XLarge,In Use,,
QUEENS_0815_D09,QUEENS_0815,Model Dry Cleaners,Dryer,Large,Available,,
QUEENS_0815_D10,QUEENS_0815,Model Dry Cleaners,Dryer,XLarge,Available,,
QUEENS_0471_W01,QUEENS_0471,Y&M Lucky Laundromat,Washer,Medium,Available,,
QUEENS_0471_W02,QUEENS_0471,Y&M Lucky Laundromat,Washer,XLarge,Available,,
QUEENS_0471_W03,QUEENS_0471,Y&M Lucky Laundromat,Washer,XLarge,Available,,
QUEENS_0471_W04,QUEENS_0471,Y&M Lucky Laundromat,Washer,Small,Available,,
QUEENS_0471_W05,QUEENS_0471,Y&M Lucky Laundromat,Washer,XLarge,In Use,,
QUEENS_0471_W06,QUEENS_0471,Y&M Lucky Laundromat,Washer,Large,Available,,
QUEENS_0471_W07,QUEENS_0471,Y&M Lucky Laundromat,Washer,Large,In Use,,
QUEENS_0471_W08,QUEENS_0471,Y&M Lucky Laundromat,Washer,Medium,Available,,
QUEENS_0471_W09,QUEENS_0471,Y&M Lucky Laundromat,Washer,XLarge,Available,,
QUEENS_0471_W10,QUEENS_0471,Y&M Lucky Laundromat,Washer,Medium,Available,,
QUEENS_0471_D01,QUEENS_0471,Y&M Lucky Laundromat,Dryer,Medium,Available,,
QUEENS_0471_D02,QUEENS_0471,Y&M Lucky Laundromat,Dryer,XLarge,Available,,
QUEENS_0471_D03,QUEENS_0471,Y&M Lucky Laundromat,Dryer,Medium,In Use,,
QUEENS_0471_D04,QUEENS_0471,Y&M Lucky Laundromat,Dryer,Small,Available,,
QUEENS_0471_D05,QUEENS_0471,Y&M Lucky Laundromat,Dryer,Small,In Use,,
QUEENS_0471_D06,QUEENS_0471,Y&M Lucky Laundromat,Dryer,XLarge,In Use,,
QUEENS_0471_D07,QUEENS_0471,Y&M Lucky Laundromat,Dryer,Small,Available,,
QUEENS_0471_D08,QUEENS_0471,Y&M Lucky Laundromat,Dryer,XLarge,Available,,
QUEENS_0471_D09,QUEENS_0471,Y&M Lucky Laundromat,Dryer,Medium,Available,,
QUEENS_0471_D10,QUEENS_0471,Y&M Lucky Laundromat,Dryer,XLarge,Available,,
QUEENS_0271_W01,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,Small,Available,,
QUEENS_0271_W02,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,Medium,Available,,
QUEENS_0271_W03,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,Large,Available,,
QUEENS_0271_W04,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,XLarge,Out of Order,,
QUEENS_0271_W05,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,XLarge,Available,,
QUEENS_0271_W06,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,Small,In Use,,
QUEENS_0271_W07,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,Small,Available,,
QUEENS_0271_W08,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,Small,Available,,
QUEENS_0271_W09,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,XLarge,Available,,
QUEENS_0271_W10,QUEENS_0271,Jackson Heights Megawash Inc.,Washer,Large,Out of Order,,
QUEENS_0271_D01,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,Small,Available,,
QUEENS_0271_D02,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,Large,Out of Order,,
QUEENS_0271_D03,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,XLarge,Available,,
QUEENS_0271_D04,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,Medium,Available,,
QUEENS_0271_D05,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,Medium,Available,,
QUEENS_0271_D06,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,Medium,Available,,
QUEENS_0271_D07,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,XLarge,Available,,
QUEENS_0271_D08,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,Large,Available,,
QUEENS_0271_D09,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,XLarge,Available,,
QUEENS_0271_D10,QUEENS_0271,Jackson Heights Megawash Inc.,Dryer,Large,In Use,,
BRONX_0307_W01,BRONX_0307,Soundview Laundromat,Washer,Medium,Available,,
BRONX_0307_W02,BRONX_0307,Soundview Laundromat,Washer,Medium,Available,,
BRONX_0307_W03,BRONX_0307,Soundview Laundromat,Washer,XLarge,Available,,
BRONX_0307_W04,BRONX_0307,Soundview Laundromat,Washer,Medium,Available,,
BRONX_0307_W05,BRONX_0307,Soundview Laundromat,Washer,XLarge,Available,,
BRONX_0307_W06,BRONX_0307,Soundview Laundromat,Washer,Large,Available,,
BRONX_0307_W07,BRONX_0307,Soundview Laundromat,Washer,Medium,Out of Order,,
BRONX_0307_W08,BRONX_0307,Soundview Laundromat,Washer,Large,Available,,
BRONX_0307_W09,BRONX_0307,Soundview Laundromat,Washer,Large,Available,,
BRONX_0307_W10,BRONX_0307,Soundview Laundromat,Washer,XLarge,Available,,
BRONX_0307_D01,BRONX_0307,Soundview Laundromat,Dryer,XLarge,Available,,
BRONX_0307_D02,BRONX_0307,Soundview Laundromat,Dryer,XLarge,Available,,
BRONX_0307_D03,BRONX_0307,Soundview Laundromat,Dryer,Large,Available,,
BRONX_0307_D04,BRONX_0307,Soundview Laundromat,Dryer,Small,In Use,,
BRONX_0307_D05,BRONX_0307,Soundview Laundromat,Dryer,XLarge,Available,,
BRONX_0307_D06,BRONX_0307,Soundview Laundromat,Dryer,XLarge,In Use,,
BRONX_0307_D07,BRONX_0307,Soundview Laundromat,Dryer,XLarge,Available,,
BRONX_0307_D08,BRONX_0307,Soundview Laundromat,Dryer,Small,Available,,
BRONX_0307_D09,BRONX_0307,Soundview Laundromat,Dryer,Small,Available,,
BRONX_0307_D10,BRONX_0307,Soundview Laundromat,Dryer,Large,Out of Order,,
BKLYN_0576_W01,BKLYN_0576,Evergreen Laundromat,Washer,Medium,In Use,,
BKLYN_0576_W02,BKLYN_0576,Evergreen Laundromat,Washer,Large,Available,,
BKLYN_0576_W03,BKLYN_0576,Evergreen Laundromat,Washer,XLarge,Available,,
BKLYN_0576_W04,BKLYN_0576,Evergreen Laundromat,Washer,Large,In Use,,
BKLYN_0576_W05,BKLYN_0576,Evergreen Laundromat,Washer,Small,Available,,
BKLYN_0576_W06,BKLYN_0576,Evergreen Laundromat,Washer,Large,Out of Order,,
BKLYN_0576_W07,BKLYN_0576,Evergreen Laundromat,Washer,XLarge,Available,,
BKLYN_0576_W08,BKLYN_0576,Evergreen Laundromat,Washer,XLarge,In Use,,
BKLYN_0576_W09,BKLYN_0576,Evergreen Laundromat,Washer,XLarge,Available,,
BKLYN_0576_W10,BKLYN_0576,Evergreen Laundromat,Washer,Large,Available,,
BKLYN_0576_D01,BKLYN_0576,Evergreen Laundromat,Dryer,Small,Available,,
BKLYN_0576_D02,BKLYN_0576,Evergreen Laundromat,Dryer,Large,In Use,,
BKLYN_0576_D03,BKLYN_0576,Evergreen Laundromat,Dryer,Large,In Use,,
BKLYN_0576_D04,BKLYN_0576,Evergreen Laundromat,Dryer,XLarge,Available,,
BKLYN_0576_D05,BKLYN_0576,Evergreen Laundromat,Dryer,Large,Available,,
BKLYN_0576_D06,BKLYN_0576,Evergreen Laundromat,Dryer,Medium,Available,,
BKLYN_0576_D07,BKLYN_0576,Evergreen Laundromat,Dryer,Large,Out of Order,,
BKLYN_0576_D08,BKLYN_0576,Evergreen Laundromat,Dryer,XLarge,Available,,
BKLYN_0576_D09,BKLYN_0576,Evergreen Laundromat,Dryer,Medium,Available,,
BKLYN_0576_D10,BKLYN_0576,Evergreen Laundromat,Dryer,Small,Available,,
BRONX_0061_W01,BRONX_0061,SMH Laudromat Inc,Washer,Large,Available,,
BRONX_0061_W02,BRONX_0061,SMH Laudromat Inc,Washer,Small,Available,,
BRONX_0061_W03,BRONX_0061,SMH Laudromat Inc,Washer,Small,Available,,
BRONX_0061_W04,BRONX_0061,SMH Laudromat Inc,Washer,Medium,In Use,,
BRONX_0061_W05,BRONX_0061,SMH Laudromat Inc,Washer,Large,Available,,
BRONX_0061_W06,BRONX_0061,SMH Laudromat Inc,Washer,Large,Available,,
BRONX_0061_W07,BRONX_0061,SMH Laudromat Inc,Washer,Large,Available,,
BRONX_0061_W08,BRONX_0061,SMH Laudromat Inc,Washer,Small,Available,,
BRONX_0061_W09,BRONX_0061,SMH Laudromat Inc,Washer,Medium,Available,,
BRONX_0061_W10,BRONX_0061,SMH Laudromat Inc,Washer,Small,Available,,
BRONX_0061_D01,BRONX_0061,SMH Laudromat Inc,Dryer,Large,Available,,
BRONX_0061_D02,BRONX_0061,SMH Laudromat Inc,Dryer,Large,Available,,
BRONX_0061_D03,BRONX_0061,SMH Laudromat Inc,Dryer,Medium,In Use,,
BRONX_0061_D04,BRONX_0061,SMH Laudromat Inc,Dryer,XLarge,In Use,,
BRONX_0061_D05,BRONX_0061,SMH Laudromat Inc,Dryer,Medium,In Use,,
BRONX_0061_D06,BRONX_0061,SMH Laudromat Inc,Dryer,XLarge,Available,,
BRONX_0061_D07,BRONX_0061,SMH Laudromat Inc,Dryer,Large,In Use,,
BRONX_0061_D08,BRONX_0061,SMH Laudromat Inc,Dryer,Medium,In Use,,
BRONX_0061_D09,BRONX_0061,SMH Laudromat Inc,Dryer,XLarge,Available,,
BRONX_0061_D10,BRONX_0061,SMH Laudromat Inc,Dryer,Large,Available,,
BRONX_0194_W01,BRONX_0194,Laundromat,Washer,Medium,In Use,,
BRONX_0194_W02,BRONX_0194,Laundromat,Washer,Small,Available,,
BRONX_0194_W03,BRONX_0194,Laundromat,Washer,XLarge,Out of Order,,
BRONX_0194_W04,BRONX_0194,Laundromat,Washer,Small,Available,,
BRONX_0194_W05,BRONX_0194,Laundromat,Washer,Small,Available,,
BRONX_0194_W06,BRONX_0194,Laundromat,Washer,XLarge,Available,,
BRONX_0194_W07,BRONX_0194,Laundromat,Washer,Medium,Available,,
BRONX_0194_W08,BRONX_0194,Laundromat,Washer,XLarge,Available,,
BRONX_0194_W09,BRONX_0194,Laundromat,Washer,Large,Available,,
BRONX_0194_W10,BRONX_0194,Laundromat,Washer,Small,Available,,
BRONX_0194_D01,BRONX_0194,Laundromat,Dryer,Medium,Available,,
BRONX_0194_D02,BRONX_0194,Laundromat,Dryer,Small,Available,,
BRONX_0194_D03,BRONX_0194,Laundromat,Dryer,Medium,Available,,
BRONX_0194_D04,BRONX_0194,Laundromat,Dryer,Large,Out of Order,,
BRONX_0194_D05,BRONX_0194,Laundromat,Dryer,Large,Available,,
BRONX_0194_D06,BRONX_0194,Laundromat,Dryer,Large,Available,,
BRONX_0194_D07,BRONX_0194,Laundromat,Dryer,XLarge,In Use,,
BRONX_0194_D08,BRONX_0194,Laundromat,Dryer,XLarge,Available,,
BRONX_0194_D09,BRONX_0194,Laundromat,Dryer,XLarge,Available,,
BRONX_0194_D10,BRONX_0194,Laundromat,Dryer,Small,Available,,
QUEENS_1051_W01,QUEENS_1051,Claudia Family Laundromat Inc,Washer,XLarge,Available,,
QUEENS_1051_W02,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Small,In Use,,
QUEENS_1051_W03,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Medium,Available,,
QUEENS_1051_W04,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Large,Available,,
QUEENS_1051_W05,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Small,Available,,
QUEENS_1051_W06,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Large,Available,,
QUEENS_1051_W07,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Small,Available,,
QUEENS_1051_W08,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Medium,In Use,,
QUEENS_1051_W09,QUEENS_1051,Claudia Family Laundromat Inc,Washer,XLarge,Available,,
QUEENS_1051_W10,QUEENS_1051,Claudia Family Laundromat Inc,Washer,Small,Available,,
QUEENS_1051_D01,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,XLarge,Available,,
QUEENS_1051_D02,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,Small,Available,,
QUEENS_1051_D03,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,Small,Available,,
QUEENS_1051_D04,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,Small,In Use,,
QUEENS_1051_D05,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,XLarge,Available,,
QUEENS_1051_D06,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,Small,In Use,,
QUEENS_1051_D07,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,Small,Out of Order,,
QUEENS_1051_D08,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,Small,Available,,
QUEENS_1051_D09,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,Medium,Available,,
QUEENS_1051_D10,QUEENS_1051,Claudia Family Laundromat Inc,Dryer,XLarge,In Use,,
QUEENS_0256_W01,QUEENS_0256,88 Benjamin Laundromat,Washer,Large,Available,,
QUEENS_0256_W02,QUEENS_0256,88 Benjamin Laundromat,Washer,XLarge,Available,,
QUEENS_0256_W03,QUEENS_0256,88 Benjamin Laundromat,Washer,Small,Available,,
QUEENS_0256_W04,QUEENS_0256,88 Benjamin Laundromat,Washer,Small,In Use,,
QUEENS_0256_W05,QUEENS_0256,88 Benjamin Laundromat,Washer,Medium,Available,,
QUEENS_0256_W06,QUEENS_0256,88 Benjamin Laundromat,Washer,Large,Available,,
QUEENS_0256_W07,QUEENS_0256,88 Benjamin Laundromat,Washer,Medium,Available,,
QUEENS_0256_W08,QUEENS_0256,88 Benjamin Laundromat,Washer,Large,Available,,
QUEENS_0256_W09,QUEENS_0256,88 Benjamin Laundromat,Washer,Large,In Use,,
QUEENS_0256_W10,QUEENS_0256,88 Benjamin Laundromat,Washer,XLarge,Available,,
QUEENS_0256_D01,QUEENS_0256,88 Benjamin Laundromat,Dryer,Medium,Available,,
QUEENS_0256_D02,QUEENS_0256,88 Benjamin Laundromat,Dryer,Small,In Use,,
QUEENS_0256_D03,QUEENS_0256,88 Benjamin Laundromat,Dryer,Small,Available,,
QUEENS_0256_D04,QUEENS_0256,88 Benjamin Laundromat,Dryer,XLarge,Available,,
QUEENS_0256_D05,QUEENS_0256,88 Benjamin Laundromat,Dryer,Large,In Use,,
QUEENS_0256_D06,QUEENS_0256,88 Benjamin Laundromat,Dryer,Large,Available,,
QUEENS_0256_D07,QUEENS_0256,88 Benjamin Laundromat,Dryer,Small,Available,,
QUEENS_0256_D08,QUEENS_0256,88 Benjamin Laundromat,Dryer,XLarge,Available,,
QUEENS_0256_D09,QUEENS_0256,88 Benjamin Laundromat,Dryer,XLarge,Available,,
QUEENS_0256_D10,QUEENS_0256,88 Benjamin Laundromat,Dryer,Medium,Available,,
BKLYN_0161_W01,BKLYN_0161,Mei jia Laundromat,Washer,XLarge,Available,,
BKLYN_0161_W02,BKLYN_0161,Mei jia Laundromat,Washer,Small,Available,,
BKLYN_0161_W03,BKLYN_0161,Mei jia Laundromat,Washer,XLarge,Available,,
BKLYN_0161_W04,BKLYN_0161,Mei jia Laundromat,Washer,Large,Available,,
BKLYN_0161_W05,BKLYN_0161,Mei jia Laundromat,Washer,Medium,Available,,
BKLYN_0161_W06,BKLYN_0161,Mei jia Laundromat,Washer,XLarge,In Use,,
BKLYN_0161_W07,BKLYN_0161,Mei jia Laundromat,Washer,Medium,In Use,,
BKLYN_0161_W08,BKLYN_0161,Mei jia Laundromat,Washer,Small,In Use,,
BKLYN_0161_W09,BKLYN_0161,Mei jia Laundromat,Washer,XLarge,Available,,
BKLYN_0161_W10,BKLYN_0161,Mei jia Laundromat,Washer,XLarge,Available,,
BKLYN_0161_D01,BKLYN_0161,Mei jia Laundromat,Dryer,Small,Available,,
BKLYN_0161_D02,BKLYN_0161,Mei jia Laundromat,Dryer,XLarge,Available,,
BKLYN_0161_D03,BKLYN_0161,Mei jia Laundromat,Dryer,XLarge,Available,,
BKLYN_0161_D04,BKLYN_0161,Mei jia Laundromat,Dryer,Large,Available,,
BKLYN_0161_D05,BKLYN_0161,Mei jia Laundromat,Dryer,Medium,Available,,
BKLYN_0161_D06,BKLYN_0161,Mei jia Laundromat,Dryer,XLarge,In Use,,
BKLYN_0161_D07,BKLYN_0161,Mei jia Laundromat,Dryer,XLarge,Available,,
BKLYN_0161_D08,BKLYN_0161,Mei jia Laundromat,Dryer,Medium,Available,,
BKLYN_0161_D09,BKLYN_0161,Mei jia Laundromat,Dryer,XLarge,Out of Order,,
BKLYN_0161_D10,BKLYN_0161,Mei jia Laundromat,Dryer,Large,Available,,
QUEENS_0820_W01,QUEENS_0820,Chen Dry Cleaners,Washer,Large,In Use,,
QUEENS_0820_W02,QUEENS_0820,Chen Dry Cleaners,Washer,Small,Available,,
QUEENS_0820_W03,QUEENS_0820,Chen Dry Cleaners,Washer,XLarge,Available,,
QUEENS_0820_W04,QUEENS_0820,Chen Dry Cleaners,Washer,Medium,In Use,,
QUEENS_0820_W05,QUEENS_0820,Chen Dry Cleaners,Washer,Large,In Use,,
QUEENS_0820_W06,QUEENS_0820,Chen Dry Cleaners,Washer,Small,Available,,
QUEENS_0820_W07,QUEENS_0820,Chen Dry Cleaners,Washer,XLarge,Available,,
QUEENS_0820_W08,QUEENS_0820,Chen Dry Cleaners,Washer,Large,In Use,,
QUEENS_0820_W09,QUEENS_0820,Chen Dry Cleaners,Washer,XLarge,Available,,
QUEENS_0820_W10,QUEENS_0820,Chen Dry Cleaners,Washer,Small,Available,,
QUEENS_0820_D01,QUEENS_0820,Chen Dry Cleaners,Dryer,Small,Available,,
QUEENS_0820_D02,QUEENS_0820,Chen Dry Cleaners,Dryer,XLarge,In Use,,
QUEENS_0820_D03,QUEENS_0820,Chen Dry Cleaners,Dryer,Small,Available,,
QUEENS_0820_D04,QUEENS_0820,Chen Dry Cleaners,Dryer,Medium,Available,,
QUEENS_0820_D05,QUEENS_0820,Chen Dry Cleaners,Dryer,Medium,Available,,
QUEENS_0820_D06,QUEENS_0820,Chen Dry Cleaners,Dryer,XLarge,In Use,,
QUEENS_0820_D07,QUEENS_0820,Chen Dry Cleaners,Dryer,Large,In Use,,
QUEENS_0820_D08,QUEENS_0820,Chen Dry Cleaners,Dryer,Large,Available,,
QUEENS_0820_D09,QUEENS_0820,Chen Dry Cleaners,Dryer,Large,Available,,
QUEENS_0820_D10,QUEENS_0820,Chen Dry Cleaners,Dryer,Medium,Available,,
BRONX_0355_W01,BRONX_0355,Express Laundromat,Washer,Small,Available,,
BRONX_0355_W02,BRONX_0355,Express Laundromat,Washer,Large,Available,,
BRONX_0355_W03,BRONX_0355,Express Laundromat,Washer,Small,Available,,
BRONX_0355_W04,BRONX_0355,Express Laundromat,Washer,XLarge,Available,,
BRONX_0355_W05,BRONX_0355,Express Laundromat,Washer,XLarge,Available,,
BRONX_0355_W06,BRONX_0355,Express Laundromat,Washer,Small,Available,,
BRONX_0355_W07,BRONX_0355,Express Laundromat,Washer,XLarge,In Use,,
BRONX_0355_W08,BRONX_0355,Express Laundromat,Washer,XLarge,Available,,
BRONX_0355_W09,BRONX_0355,Express Laundromat,Washer,XLarge,Available,,
BRONX_0355_W10,BRONX_0355,Express Laundromat,Washer,Medium,Available,,
BRONX_0355_D01,BRONX_0355,Express Laundromat,Dryer,XLarge,Available,,
BRONX_0355_D02,BRONX_0355,Express Laundromat,Dryer,Medium,Out of Order,,
BRONX_0355_D03,BRONX_0355,Express Laundromat,Dryer,Large,In Use,,
BRONX_0355_D04,BRONX_0355,Express Laundromat,Dryer,XLarge,In Use,,
BRONX_0355_D05,BRONX_0355,Express Laundromat,Dryer,XLarge,In Use,,
BRONX_0355_D06,BRONX_0355,Express Laundromat,Dryer,Medium,Available,,
BRONX_0355_D07,BRONX_0355,Express Laundromat,Dryer,Medium,Available,,
BRONX_0355_D08,BRONX_0355,Express Laundromat,Dryer,XLarge,In Use,,
BRONX_0355_D09,BRONX_0355,Express Laundromat,Dryer,Small,Available,,
BRONX_0355_D10,BRONX_0355,Express Laundromat,Dryer,Small,Available,,
BRONX_0010_W01,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Medium,Available,,
BRONX_0010_W02,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Large,Available,,
BRONX_0010_W03,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Medium,Available,,
BRONX_0010_W04,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Small,Available,,
BRONX_0010_W05,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Large,Available,,
BRONX_0010_W06,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Medium,Available,,
BRONX_0010_W07,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Medium,Available,,
BRONX_0010_W08,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,XLarge,In Use,,
BRONX_0010_W09,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Medium,In Use,,
BRONX_0010_W10,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Washer,Large,In Use,,
BRONX_0010_D01,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Medium,Available,,
BRONX_0010_D02,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Medium,Available,,
BRONX_0010_D03,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,XLarge,Out of Order,,
BRONX_0010_D04,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Small,Available,,
BRONX_0010_D05,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Small,In Use,,
BRONX_0010_D06,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Large,Available,,
BRONX_0010_D07,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Small,Available,,
BRONX_0010_D08,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Medium,Out of Order,,
BRONX_0010_D09,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,Medium,In Use,,
BRONX_0010_D10,BRONX_0010,CLEAN AND GREEN LAUNDROMAT,Dryer,XLarge,In Use,,
BRONX_0076_W01,BRONX_0076,Good Neighbor Laundromat,Washer,Large,Available,,
BRONX_0076_W02,BRONX_0076,Good Neighbor Laundromat,Washer,XLarge,In Use,,
BRONX_0076_W03,BRONX_0076,Good Neighbor Laundromat,Washer,XLarge,Available,,
BRONX_0076_W04,BRONX_0076,Good Neighbor Laundromat,Washer,Medium,Available,,
BRONX_0076_W05,BRONX_0076,Good Neighbor Laundromat,Washer,XLarge,Available,,
BRONX_0076_W06,BRONX_0076,Good Neighbor Laundromat,Washer,Small,Available,,
BRONX_0076_W07,BRONX_0076,Good Neighbor Laundromat,Washer,XLarge,Available,,
BRONX_0076_W08,BRONX_0076,Good Neighbor Laundromat,Washer,Medium,Available,,
BRONX_0076_W09,BRONX_0076,Good Neighbor Laundromat,Washer,Large,Available,,
BRONX_0076_W10,BRONX_0076,Good Neighbor Laundromat,Washer,XLarge,Available,,
BRONX_0076_D01,BRONX_0076,Good Neighbor Laundromat,Dryer,Small,Available,,
BRONX_0076_D02,BRONX_0076,Good Neighbor Laundromat,Dryer,Large,Out of Order,,
BRONX_0076_D03,BRONX_0076,Good Neighbor Laundromat,Dryer,XLarge,Out of Order,,
BRONX_0076_D04,BRONX_0076,Good Neighbor Laundromat,Dryer,Large,Out of Order,,
BRONX_0076_D05,BRONX_0076,Good Neighbor Laundromat,Dryer,Medium,Available,,
BRONX_0076_D06,BRONX_0076,Good Neighbor Laundromat,Dryer,Medium,Available,,
BRONX_0076_D07,BRONX_0076,Good Neighbor Laundromat,Dryer,Large,Out of Order,,
BRONX_0076_D08,BRONX_0076,Good Neighbor Laundromat,Dryer,Small,In Use,,
BRONX_0076_D09,BRONX_0076,Good Neighbor Laundromat,Dryer,Medium,In Use,,
BRONX_0076_D10,BRONX_0076,Good Neighbor Laundromat,Dryer,Small,Available,,
BKLYN_0030_W01,BKLYN_0030,Covert Laundromat,Washer,Large,Available,,
BKLYN_0030_W02,BKLYN_0030,Covert Laundromat,Washer,Small,Available,,
BKLYN_0030_W03,BKLYN_0030,Covert Laundromat,Washer,Medium,In Use,,
BKLYN_0030_W04,BKLYN_0030,Covert Laundromat,Washer,Large,Available,,
BKLYN_0030_W05,BKLYN_0030,Covert Laundromat,Washer,Medium,Out of Order,,
BKLYN_0030_W06,BKLYN_0030,Covert Laundromat,Washer,Small,Available,,
BKLYN_0030_W07,BKLYN_0030,Covert Laundromat,Washer,Small,Available,,
BKLYN_0030_W08,BKLYN_0030,Covert Laundromat,Washer,Small,Available,,
